"SitusStree","the_geom","DATE_UPDAT","APN","SitusStr_1","SitusUnit","SitusCity","SitusZip","UseCode","BuildingAr","LotSize","SitusAddre","Longitude","Latitude","PARCELID","EXT_MIN_X","EXT_MIN_Y","EXT_MAX_X","EXT_MAX_Y"
"1534","MULTIPOLYGON (((-122.2777181949375 37.85478076622162, -122.27773545026513 37.85477775538922, -122.27785624666743 37.854758771451614, -122.27791368144635 37.85505936738884, -122.27777560387155 37.85507999389946, -122.2777181949375 37.85478076622162)))",,"53-1610-27","RUSSELL ST",,"BERKELEY","94703","1100","1,056","4,480","1534 RUSSELL ST BERKELEY 94703","-122.27781595","37.85491961","053 161002700","563,522.242","4,189,946.0865","563,539.6784","4,189,981.7815"
"1535","MULTIPOLYGON (((-122.2776724566025 37.854462142134565, -122.27781411275981 37.85444627489043, -122.27787524376427 37.85475642742306, -122.27785624666743 37.854758771451614, -122.27773545026513 37.85477775538922, -122.2776724566025 37.854462142134565)))",,"53-1610-6","JULIA ST",,"BERKELEY","94703","7700","3,499","4,480","1535 JULIA ST BERKELEY 94703","-122.27777404","37.85461041","053 161000600","563,525.8834","4,189,911.4432","563,543.9756","4,189,948.275"
"1539","MULTIPOLYGON (((-122.27756548150128 37.85447955050095, -122.2776724566025 37.854462142134565, -122.27773545026513 37.85477775538922, -122.2777181949375 37.85478076622162, -122.27763186447484 37.854792364452535, -122.27756548150128 37.85447955050095)))",,"53-1610-5","JULIA ST",,"BERKELEY","94703","1100","924","3,360","1539 JULIA ST BERKELEY 94703","-122.27765122","37.85462713","053 161000500","563,538.163","4,189,913.3001","563,553.3715","4,189,949.9664"
"1538","MULTIPOLYGON (((-122.27757833600084 37.85479935546686, -122.27763186447484 37.854792364452535, -122.2777181949375 37.85478076622162, -122.27777560387155 37.85507999389946, -122.27763925326224 37.855100584876226, -122.27757833600084 37.85479935546686)))",,"53-1610-28","RUSSELL ST",,"BERKELEY","94703","1100","1,335","4,480","1538 RUSSELL ST BERKELEY 94703","-122.27767765","37.85493967","053 161002800","563,534.3712","4,189,948.6208","563,551.9661","4,189,984.1589"
"2900","MULTIPOLYGON (((-122.2773038948625 37.854839884410374, -122.27743679820225 37.85482002524644, -122.27750462254205 37.85512046791614, -122.2773665928784 37.855143150092374, -122.2773038948625 37.854839884410374)))",,"53-1610-1","CALIFORNIA ST",,"BERKELEY","94703","1100","1,223","4,560","2900 CALIFORNIA ST BERKELEY 94703","-122.27740313","37.85498192","053 161000100","563,558.1751","4,189,953.1682","563,576.0744","4,189,989.0672"
"1518","MULTIPOLYGON (((-122.27839999485944 37.854680541390664, -122.27847427233428 37.854671863741345, -122.27853813683085 37.85466266078158, -122.27859879547266 37.85495290946427, -122.27845903159267 37.85497561294374, -122.27839999485944 37.854680541390664)))",,"53-1610-22","RUSSELL ST",,"BERKELEY","94703","1100","1,196","4,360","1518 RUSSELL ST BERKELEY 94703","-122.27849895","37.85481863","053 161002200","563,462.0627","4,189,934.9591","563,479.7851","4,189,969.7354"
"1504","MULTIPOLYGON (((-122.27889195101264 37.85460926148764, -122.27898690071432 37.85459615947452, -122.27901280313577 37.85459301843977, -122.27907165644464 37.85487985615249, -122.27894737084806 37.8548982097944, -122.27889195101264 37.85460926148764)))",,"53-1610-18","RUSSELL ST",,"BERKELEY","94703","1100","1,040","3,745","1504 RUSSELL ST BERKELEY 94703","-122.27898102","37.85474575","053 161001800","563,420.5269","4,189,926.9096","563,436.5678","4,189,960.8155"
"1527","MULTIPOLYGON (((-122.27795754845476 37.85443244089259, -122.27806976702229 37.854417021027615, -122.27813245422132 37.85471958596242, -122.27802024772596 37.854735703560486, -122.27795754845476 37.85443244089259)))",,"53-1610-8","JULIA ST",,"BERKELEY","94703","2600","2,341","3,663","1527 JULIA ST BERKELEY 94703","-122.27804499","37.85457622","053 161000800","563,503.2877","4,189,908.0235","563,518.9209","4,189,943.4155"
"1533","MULTIPOLYGON (((-122.27781411275981 37.85444627489043, -122.27795754845476 37.85443244089259, -122.27802024772596 37.854735703560486, -122.2779874205665 37.8547396311067, -122.27787524376427 37.85475642742306, -122.27781411275981 37.85444627489043)))",,"53-1610-7","JULIA ST",,"BERKELEY","94703","2400","2,640","4,400","1533 JULIA ST BERKELEY 94703","-122.27791658","37.85459307","053 161000700","563,513.1449","4,189,909.8107","563,531.5274","4,189,945.8135"
"1523","MULTIPOLYGON (((-122.27818544976007 37.85440153666813, -122.27829772199824 37.85438818087892, -122.27835337183156 37.854686048283355, -122.27826358204851 37.854698394581725, -122.27824637940839 37.85470276767066, -122.27818544976007 37.85440153666813)))",,"53-1610-10","JULIA ST",,"BERKELEY","94703","2500","2,092","3,630","1523 JULIA ST BERKELEY 94703","-122.27827036","37.85454322","053 161001000","563,483.8819","4,189,904.6686","563,498.8984","4,189,939.6074"
"1525","MULTIPOLYGON (((-122.27806976702229 37.854417021027615, -122.27818544976007 37.85440153666813, -122.27824637940839 37.85470276767066, -122.27813245422132 37.85471958596242, -122.27806976702229 37.854417021027615)))",,"53-1610-9","JULIA ST",,"BERKELEY","94703","1100","1,470","3,630","1525 JULIA ST BERKELEY 94703","-122.2781584","37.85455992","053 161000900","563,493.2799","4,189,906.2268","563,509.062","4,189,941.5509"
"1530","MULTIPOLYGON (((-122.27785624666743 37.854758771451614, -122.27787524376427 37.85475642742306, -122.2779874205665 37.8547396311067, -122.27805344224049 37.8550366636382, -122.27791368144635 37.85505936738884, -122.27785624666743 37.854758771451614)))",,"53-1610-26","RUSSELL ST",,"BERKELEY","94703","1100","1,322","4,440","1530 RUSSELL ST BERKELEY 94703","-122.27795299","37.85490038","053 161002600","563,509.9665","4,189,943.8736","563,527.5526","4,189,979.399"
"2921","MULTIPOLYGON (((-122.27892981026876 37.85430997963289, -122.27906963130256 37.85429001767439, -122.27913713521251 37.854576724468295, -122.27901280313577 37.85459301843977, -122.27898690071432 37.85459615947452, -122.27892981026876 37.85430997963289)))",,"53-1610-16","SACRAMENTO ST",,"BERKELEY","94702","2300","2,367","4,240","2921 SACRAMENTO ST BERKELEY 94702","-122.27903131","37.85444491","053 161001600","563,415.0263","4,189,893.2526","563,433.4937","4,189,927.2757"
"2930","MULTIPOLYGON (((-122.27745662501026 37.854490793186486, -122.27747996546866 37.85459757486562, -122.27726245898779 37.85462832431082, -122.27724077820744 37.854518773185475, -122.27745662501026 37.854490793186486)))",,"53-1610-3","CALIFORNIA ST",,"BERKELEY","94703","1100","1,946","2,480","2930 CALIFORNIA ST BERKELEY 94703","-122.27735956","37.85455901","053 161000300","563,560.7932","4,189,916.6259","563,581.9027","4,189,932.0174"
"1505","MULTIPOLYGON (((-122.27880023020022 37.85432360676074, -122.27892981026876 37.85430997963289, -122.27898690071432 37.85459615947452, -122.27889195101264 37.85460926148764, -122.27885741535387 37.85461389984957, -122.27880023020022 37.85432360676074)))",,"53-1610-15","JULIA ST",,"BERKELEY","94703","2200","2,035","3,766","1505 JULIA ST BERKELEY 94703","-122.27889347","37.85446108","053 161001500","563,428.2261","4,189,895.5624","563,444.8815","4,189,929.332"
"1543","MULTIPOLYGON (((-122.27747996546866 37.85459757486562, -122.27745662501026 37.854490793186486, -122.27756548150128 37.85447955050095, -122.27763186447484 37.854792364452535, -122.27757833600084 37.85479935546686, -122.27751964515579 37.854807793806096, -122.27747996546866 37.85459757486562)))",,"53-1610-4","JULIA ST",,"BERKELEY","94703","1100","1,128","3,616","1543 JULIA ST BERKELEY 94703","-122.27754403","37.85464364","053 161000400","563,547.2631","4,189,915.3044","563,562.9382","4,189,951.7547"
"1509","MULTIPOLYGON (((-122.27866381478898 37.85434145409469, -122.27880023020022 37.85432360676074, -122.27885741535387 37.85461389984957, -122.2787763267035 37.85462748052426, -122.27871937442072 37.85463589405993, -122.27866381478898 37.85434145409469)))",,"53-1610-14","JULIA ST",,"BERKELEY","94703","2300","1,966","4,491","1509 JULIA ST BERKELEY 94703","-122.27876017","37.85447932","053 161001400","563,439.602","4,189,897.1624","563,456.867","4,189,931.8661"
"1511","MULTIPOLYGON (((-122.27853480349876 37.85435841019115, -122.27866381478898 37.85434145409469, -122.27871937442072 37.85463589405993, -122.27864687537235 37.85464591757632, -122.27859525420432 37.854654457445555, -122.27859037498291 37.85463385280126, -122.2785403772745 37.854386007732096, -122.27853480349876 37.85435841019115)))",,"53-1610-13","JULIA ST",,"BERKELEY","94703","2700","3,088","4,320","1511 JULIA ST BERKELEY 94703","-122.27862789","37.85449664","053 161001300","563,451.7269","4,189,899.2353","563,468.2019","4,189,934.0101"
"1519","MULTIPOLYGON (((-122.27841162387692 37.85437066558057, -122.27852221975654 37.85436006898204, -122.27853480349876 37.85435841019115, -122.2785403772745 37.854386007732096, -122.27859037498291 37.85463385280126, -122.27859525420432 37.854654457445555, -122.278583029379 37.85465649067624, -122.27853813683085 37.85466266078158, -122.27847427233428 37.854671863741345, -122.27841162387692 37.85437066558057)))",,"53-1610-12","JULIA ST",,"BERKELEY","94703","1100","1,319","3,597","1519 JULIA ST BERKELEY 94703","-122.2785036","37.85451368","053 161001200","563,462.6301","4,189,901.2043","563,479.0278","4,189,936.0236"
"1521","MULTIPOLYGON (((-122.27829772199824 37.85438818087892, -122.27841162387692 37.85437066558057, -122.27847427233428 37.854671863741345, -122.27839999485944 37.854680541390664, -122.27835337183156 37.854686048283355, -122.27829772199824 37.85438818087892)))",,"53-1610-11","JULIA ST",,"BERKELEY","94703","1100","1,114","3,597","1521 JULIA ST BERKELEY 94703","-122.27838464","37.85453048","053 161001100","563,473.2582","4,189,902.6478","563,489.033","4,189,937.6796"
"1542","MULTIPOLYGON (((-122.27743679820225 37.85482002524644, -122.27751964515579 37.854807793806096, -122.27757833600084 37.85479935546686, -122.27763925326224 37.855100584876226, -122.27750462254205 37.85512046791614, -122.27743679820225 37.85482002524644)))",,"53-1610-29","RUSSELL ST",,"BERKELEY","94703","2100","2,785","4,480","1542 RUSSELL ST BERKELEY 94703","-122.27753947","37.85495883","053 161002900","563,546.3485","4,189,950.7785","563,564.3997","4,189,986.4566"
"2903","MULTIPOLYGON (((-122.27901280313577 37.85459301843977, -122.27913713521251 37.854576724468295, -122.2792010827537 37.85486005121836, -122.27907165644464 37.85487985615249, -122.27901280313577 37.85459301843977)))",,"53-1610-17","SACRAMENTO ST",,"BERKELEY","94702","3200","3,584","4,000","2903 SACRAMENTO ST BERKELEY 94702","-122.2791058","37.85472849","053 161001700","563,409.158","4,189,925.0173","563,425.9501","4,189,958.6947"
"1646","MULTIPOLYGON (((-122.27505233206477 37.85513884334081, -122.27519040364538 37.855118219089626, -122.27525873376237 37.85543993846194, -122.27511885691081 37.8554578468923, -122.27505233206477 37.85513884334081)))",,"53-1609-33","RUSSELL ST",,"BERKELEY","94703","2100","2,176","4,840","1646 RUSSELL ST BERKELEY 94703","-122.27515523","37.85528893","053 160903300","563,755.4742","4,189,987.7851","563,773.891","4,190,025.5162"
"2912","MULTIPOLYGON (((-122.27448276062232 37.85507941447389, -122.27485579879381 37.855033279525415, -122.27488862274626 37.85502936094569, -122.27490147465649 37.85513217501653, -122.27449046324242 37.855184364471384, -122.27448276062232 37.85507941447389)))",,"53-1609-3","KING ST",,"BERKELEY","94703","1100","1,453","4,560","2912 KING ST BERKELEY 94703","-122.27469039","37.85510647","053 160900300","563,787.1679","4,189,978.1323","563,824.0483","4,189,995.6023"
"1623","MULTIPOLYGON (((-122.2760821306867 37.85466943529546, -122.2762202822287 37.85465155926964, -122.27629020847122 37.85496844794528, -122.2761589410498 37.8549841636055, -122.27615030886453 37.85498566076677, -122.2760821306867 37.85466943529546)))",,"53-1609-14","JULIA ST",,"BERKELEY","94703","2500","1,496","4,720","1623 JULIA ST BERKELEY 94703","-122.27618582","37.85481896","053 160901400","563,665.1397","4,189,935.3056","563,683.7019","4,189,972.4224"
"2916","MULTIPOLYGON (((-122.27447174137676 37.85498069361279, -122.2748481732997 37.85493177657147, -122.27485579879381 37.855033279525415, -122.27448276062232 37.85507941447389, -122.27447174137676 37.85498069361279)))",,"53-1609-4-1","KING ST",,"BERKELEY","94703","1100","1,690","4,484","2916 KING ST BERKELEY 94703","-122.27466534","37.85500612","053 160900401","563,791.2713","4,189,967.3328","563,825.1028","4,189,983.9632"
"1645","MULTIPOLYGON (((-122.27498731862303 37.85481088837508, -122.27512544903436 37.85479232131242, -122.27519040364538 37.855118219089626, -122.27505233206477 37.85513884334081, -122.27498731862303 37.85481088837508)))",,"53-1609-6","JULIA ST",,"BERKELEY","94703","1100","1,364","4,880","1645 JULIA ST BERKELEY 94703","-122.27508882","37.85496515","053 160900600","563,761.7624","4,189,951.6706","563,779.8929","4,189,990.1677"
"1659","MULTIPOLYGON (((-122.2748404667384 37.85482683107318, -122.2748481732997 37.85493177657147, -122.27447174137676 37.85498069361279, -122.27446056552044 37.85487580242483, -122.2748404667384 37.85482683107318)))",,"53-1609-4-2","JULIA ST",,"BERKELEY","94703","2400","3,594","5,329","1659 JULIA ST BERKELEY 94703","-122.27465511","37.85490371","053 160900402","563,792.0296","4,189,955.6942","563,826.1764","4,189,973.0175"
"1619","MULTIPOLYGON (((-122.27635498009977 37.854635800628074, -122.27647933567292 37.85462019189046, -122.27652831086621 37.85485705465101, -122.27649556821495 37.85486441803403, -122.27651292790965 37.85493831456999, -122.27641800596696 37.85495279103064, -122.27635498009977 37.854635800628074)))",,"53-1609-16","JULIA ST",,"BERKELEY","94703","2100","1,234","3,804","1619 JULIA ST BERKELEY 94703","-122.27644443","37.85477876","053 160901600","563,644.2892","4,189,931.6487","563,659.7277","4,189,968.5929"
"1641","MULTIPOLYGON (((-122.27512544903436 37.85479232131242, -122.27526532548734 37.85477444080476, -122.27532685916114 37.855102426483164, -122.27519040364538 37.855118219089626, -122.27512544903436 37.85479232131242)))",,"53-1609-7","JULIA ST",,"BERKELEY","94703","2200","1,634","4,840","1641 JULIA ST BERKELEY 94703","-122.27522692","37.85494611","053 160900700","563,749.7718","4,189,949.5912","563,767.7573","4,189,987.7851"
"2906","MULTIPOLYGON (((-122.27449990876086 37.85528928735096, -122.2749143769281 37.85523704614792, -122.2749217943165 37.85533032981063, -122.27478709043716 37.85534677445472, -122.27465754568843 37.855362453079806, -122.27450730728297 37.855381195545675, -122.27449990876086 37.85528928735096)))",,"53-1609-2-1","KING ST",,"BERKELEY","94703","2300","2,194","4,230","2906 KING ST BERKELEY 94703","-122.2747114","37.85530933","053 160900201","563,785.2096","4,190,001.1577","563,822.3588","4,190,017.4295"
"1620","MULTIPOLYGON (((-122.27598985190062 37.85501212408783, -122.2760122801122 37.855008350373616, -122.27615030886453 37.85498566076677, -122.2761589410498 37.8549841636055, -122.27622530696831 37.85529629591679, -122.2760526981316 37.85532154899341, -122.27598985190062 37.85501212408783)))",,"53-1609-26","RUSSELL ST",,"BERKELEY","94703","1100","1,440","5,900","1620 RUSSELL ST BERKELEY 94703","-122.27610693","37.85515395","053 160902600","563,670.5672","4,189,972.2504","563,691.525","4,190,009.7563"
"1605","MULTIPOLYGON (((-122.2767608488641 37.854585739766385, -122.27690586993313 37.854565705068396, -122.27694691667364 37.85476148484184, -122.27687094063438 37.85477086401891, -122.27680188025009 37.85478014411865, -122.2767608488641 37.854585739766385)))",,"53-1609-19","JULIA ST",,"BERKELEY","94703","2100","1,006","2,960","1605 JULIA ST BERKELEY 94703","-122.27685394","37.85467313","053 160901900","563,607.5458","4,189,925.3126","563,624.0656","4,189,949.1758"
"2901","MULTIPOLYGON (((-122.27661996091796 37.85492298320171, -122.27669073594141 37.85491297468081, -122.27682709679118 37.8548930716508, -122.27710505281105 37.854854555457834, -122.27716791372326 37.85516468830221, -122.27668282580714 37.85523378597961, -122.27661996091796 37.85492298320171)))",,"53-1609-22","CALIFORNIA ST",,"BERKELEY","94703","6800","6,574","16,125","2901 CALIFORNIA ST BERKELEY 94703","-122.27689383","37.85504388","053 160902200","563,587.7579","4,189,957.2253","563,636.1699","4,189,999.5892"
"1642","MULTIPOLYGON (((-122.27519040364538 37.855118219089626, -122.27532685916114 37.855102426483164, -122.27546841513416 37.85508175575236, -122.27553316217856 37.85539872563642, -122.27525873376237 37.85543993846194, -122.27519040364538 37.855118219089626)))",,"53-1609-31-1","RUSSELL ST",,"BERKELEY","94703","7700","3,780","9,644","1642 RUSSELL ST BERKELEY 94703","-122.27536237","37.85525998","053 160903101","563,731.3679","4,189,983.5496","563,761.7624","4,190,023.4337"
"2910","MULTIPOLYGON (((-122.27449046324242 37.855184364471384, -122.27490147465649 37.85513217501653, -122.27490548992586 37.85515546665371, -122.2749143769281 37.85523704614792, -122.27449990876086 37.85528928735096, -122.27449046324242 37.855184364471384)))",,"53-1609-2-2","KING ST",,"BERKELEY","94703","2700","3,083","4,800","2910 KING ST BERKELEY 94703","-122.27470197","37.85521073","053 160900202","563,785.9425","4,189,989.5309","563,823.2802","4,190,007.2372"
