OBJECTID,APN,ST_NUM,FEANME,FEATYP,DIRPRE,DIRSUF,MUN,UNIT,UNIT_TYP,SRC_DATE,REV_DATE,SPADID,ADDRESS,CITY,ZIPCODE,ADDRESSLOOKUP,X_CORD,Y_CORD,longitude,latitude
251685,052 143800100,1588.0,ALCATRAZ,AV,,,BE,,,1138924800000,1679519245000,101469935,1588 Alcatraz Ave,Berkeley,94703,1588 Alcatraz Ave Berkeley CA 94703,-13611700.2499,4557954.9603,-122.2759837733868,37.847854247981935
251686,054 180800200,2524.0,GRANT,ST,,,BE,,,1138924800000,1679519245000,101149187,2524 Grant St,Berkeley,94703,2524 Grant St Berkeley CA 94703,-13611506.8111,4559937.6093,-122.27424608308095,37.86191679216044
251692,056 198400200,1130.0,ALLSTON,WY,,,BE,,,1138924800000,1679519245000,101469938,1130 Allston Way,Berkeley,94702,1130 Allston Way Berkeley CA 94702,-13613220.5016,4560566.2801,-122.289640426765,37.866375271836226
251693,055 186500700,2430.0,PROSPECT,ST,,,BE,106,,1138924800000,1679519245000,101149191,2430 Prospect St 106,Berkeley,94704,2430 Prospect St 106 Berkeley CA 94704,-13608809.991,4560654.7168,-122.25002013593748,37.86700243572604
251695,055 191404703,2350.0,SPAULDING,AV,,,BE,,,1138924800000,1679519245000,101469939,2350 Spaulding Ave,Berkeley,94703,2350 Spaulding Ave Berkeley CA 94703,-13612211.712,4560265.512,-122.2805783156036,37.864242283786425
251701,052 152200200,3322.0,KING,ST,,,BE,B,,1138924800000,1681511768000,101469940,3322 King St B,Berkeley,94703,3322 King St B Berkeley CA 94703,-13611439.7074,4557945.806,-122.27364328028766,37.84778931208913
251711,055 188701800,2214.0,DURANT,AV,,,BE,1,,1138924800000,1679519245000,101469947,2214 Durant Ave 1,Berkeley,94704,2214 Durant Ave 1 Berkeley CA 94704,-13610484.4918,4560616.5026,-122.26506243255658,37.86673143388632
251719,062 289003400,602.0,SAN MIGUEL,AV,,,BE,,,1138924800000,1679519245000,101469950,602 San Miguel Ave,Berkeley,94707,602 San Miguel Ave Berkeley CA 94707,-13612556.0166,4564859.0465,-122.28367125644932,37.896811994950625
251737,053 161101300,1521.0,ASHBY,AV,,,BE,,,1138924800000,1681511768000,101469958,1521 Ashby Av,Berkeley,94703,1521 Ashby Av Berkeley CA 94703,-13611944.9055,4558774.1023,-122.27818155203504,37.85366458824996
251759,058 219400600,2477.0,VIRGINIA,ST,,,BE,100,,1138924800000,1679519245000,101149234,2477 Virginia St 100,Berkeley,94709,2477 Virginia St 100 Berkeley CA 94709,-13610071.8699,4562199.7904,-122.26135578696324,37.87795872647797
251765,055 184601700,2550.0,COLLEGE,AV,,,BE,6,,1138924800000,1679519245000,101469968,2550 College Ave 6,Berkeley,94704,2550 College Ave 6 Berkeley CA 94704,-13609264.7902,4560213.5876,-122.25410566666312,37.86387403993249
251770,056 201000300,1710.0,ADDISON,ST,,,BE,,,1138924800000,1679519245000,101149241,1710 Addison St,Berkeley,94703,1710 Addison St Berkeley CA 94703,-13611793.7775,4561050.446,-122.27682394611246,37.869808751227716
251773,058 218202801,1815.0,SPRUCE,ST,,,BE,106,,1138924800000,1679519245000,101149244,1815 Spruce St 106,Berkeley,94709,1815 Spruce St 106 Berkeley CA 94709,-13610491.3184,4561822.3581,-122.26512375694774,37.87528246196822
251777,057 209805100,800.0,DELAWARE,ST,,,BE,14,,1138924800000,1679519245000,101149247,800 Delaware St 14,Berkeley,94710,800 Delaware St 14 Berkeley CA 94710,-13614293.6981,4561131.6159,-122.29928111495312,37.870384354749206
251790,059 227300500,1406.0,JOSEPHINE,ST,,,BE,,,1138924800000,1679519245000,101149253,1406 Josephine St,Berkeley,94703,1406 Josephine St Berkeley CA 94703,-13611643.4892,4562630.0242,-122.27547388334332,37.88100927273459
251802,057 208101600,1245.0,BERKELEY,WY,,,BE,A,,1138924800000,1679519245000,101469986,1245 Berkeley Way A,Berkeley,94702,1245 Berkeley Way A Berkeley CA 94702,-13612998.8549,4561169.0202,-122.28764934058212,37.87064959991943
251805,055 188902101,2230.0,HASTE,ST,,,BE,102,,1138924800000,1679519245000,101149260,2230 Haste St 102,Berkeley,94704,2230 Haste St 102 Berkeley CA 94704,-13610376.4515,4560378.3758,-122.26409189002868,37.865042698834735
251810,055 182202400,2022.0,DWIGHT,WY,,,BE,G,,1138924800000,1679519245000,101469990,2022 Dwight Way G,Berkeley,94704,2022 Dwight Way G Berkeley CA 94704,-13610876.0336,4560167.363,-122.26857971238968,37.863546217073896
251811,052 156307700,3148.0,LEWISTON,AV,,,BE,,,1138924800000,1679519245000,101469991,3148 Lewiston Ave,Berkeley,94705,3148 Lewiston Ave Berkeley CA 94705,-13609011.6273,4558560.6506,-122.25183146563867,37.85215057618189
251818,057 203000200,2116.0,ALLSTON,WY,,,BE,505,,1138924800000,1679519245000,101469995,2116 Allston Way 505,Berkeley,94704,2116 Allston Way 505 Berkeley CA 94704,-13610703.694,4560971.9177,-122.2670315594223,37.86925187591561
251832,057 208801200,1021.0,UNIVERSITY,AV,,,BE,205,,1138924800000,1679519245000,101470003,1021 University Ave 205,Berkeley,94710,1021 University Ave 205 Berkeley CA 94710,-13613609.4226,4560962.2435,-122.29313416355114,37.86918327203636
251842,055 184302603,2500.0,BENVENUE,AV,,,BE,305,,1138924800000,1679519245000,101470006,2500 Benvenue Ave 305,Berkeley,94704,2500 Benvenue Ave 305 Berkeley CA 94704,-13609455.8535,4560358.9998,-122.25582201748938,37.86490528743964
251873,055 188201700,2322.0,HASTE,ST,,,BE,31,,1138924800000,1679519245000,101149295,2322 Haste St 31,Berkeley,94704,2322 Haste St 31 Berkeley CA 94704,-13610140.6449,4560416.4165,-122.2619736032999,37.86531247645735
251875,062 287800800,691.0,ENSENADA,AV,,,BE,,,1138924800000,1679519245000,101470022,691 Ensenada Ave,Berkeley,94707,691 Ensenada Ave Berkeley CA 94707,-13612628.9949,4564618.0374,-122.28432683167227,37.89510351705387
251885,054 179000900,1319.0,PARKER,ST,,,BE,B,,1138924800000,1679519245000,101149300,1319 Parker St B,Berkeley,94702,1319 Parker St B Berkeley CA 94702,-13612621.5973,4559702.9042,-122.28426037790084,37.86025221446843
251887,054 170207900,2810.0,CLAREMONT,BL,,,BE,,,1138924800000,1679519245000,101470030,2810 Claremont Blvd,Berkeley,94705,2810 Claremont Blvd Berkeley CA 94705,-13608338.5322,4559698.2975,-122.24578494947876,37.860219542411656
251890,057 203201200,2112.0,ADDISON,ST,,,BE,301,,1138924800000,1679519245000,101149302,2112 Addison St 301,Berkeley,94704,2112 Addison St 301 Berkeley CA 94704,-13610706.9664,4561232.941,-122.26706095589168,37.87110287937675
251898,052 153801800,3221.0,IDAHO,ST,,,BE,B,,1138924800000,1682041393000,101470036,3221 Idaho St B,Berkeley,94702,3221 Idaho St B Berkeley CA 94702,-13612292.2562,4558116.1824,-122.28130185646263,37.84899786521259
251909,055 188201901,2330.0,HASTE,ST,,,BE,302,,1138924800000,1679519245000,101149313,2330 Haste St 302,Berkeley,94704,2330 Haste St 302 Berkeley CA 94704,-13610114.5956,4560420.8775,-122.2617395984566,37.86534411298117
251921,055 184600800,2514.0,COLLEGE,AV,,,BE,,,1138924800000,1679519245000,101470044,2514 College Ave,Berkeley,94704,2514 College Ave Berkeley CA 94704,-13609278.2423,4560385.96,-122.25422650893344,37.86509648466003
251929,056 196100170,2001.0,5TH,ST,,,BE,317,APT,1571786926000,1679519245000,101149327,2001 5th St Apt 317,Berkeley,94710,2001 5th St Apt 317 Berkeley CA 94710,-13614195.4035,4560676.5291,-122.29839811953786,37.86715712053838
251967,060 243704000,1169.0,COLUSA,AV,,,BE,,,1138924800000,1679519245000,101470064,1169 Colusa Ave,Berkeley,94707,1169 Colusa Ave Berkeley CA 94707,-13611962.5429,4563140.4898,-122.27833999149496,37.88462853374024
251984,060 246602800,1216.0,SPRUCE,ST,,,BE,,,1138924800000,1679519245000,101149359,1216 Spruce St,Berkeley,94709,1216 Spruce St Berkeley CA 94709,-13610683.1596,4563264.5244,-122.2668470957686,37.88550792674911
251985,052 152400104,3337.0,KING,ST,,,BE,B,,1138924800000,1679519245000,101149360,3337 King St B,Berkeley,94703,3337 King St B Berkeley CA 94703,-13611363.532,4557863.4297,-122.27295898502672,37.84720497444026
252010,055 185300701,24.0,PANORAMIC,WY,,,BE,,,1138924800000,1679519245000,101470082,24 Panoramic Way,Berkeley,94704,24 Panoramic Way Berkeley CA 94704,-13608725.5528,4560836.0955,-122.24926161468125,37.86828869690617
252016,054 180601100,1621.0,BLAKE,ST,,,BE,13,,1138924800000,1679519245000,101149384,1621 Blake St 13,Berkeley,94703,1621 Blake St 13 Berkeley CA 94703,-13611886.7567,4559950.7226,-122.27765919247712,37.862009793319665
252029,060 240302800,1317.0,KAINS,AV,,,BE,,,1138924800000,1679519245000,101470087,1317 Kains Ave,Berkeley,94702,1317 Kains Ave Berkeley CA 94702,-13613752.6362,4562497.8772,-122.29442067320888,37.88007230601506
252035,062 289601900,593.0,THE ALAMEDA,,,,BE,,,1138924800000,1679519245000,101149395,593 The Alameda,Berkeley,94707,593 The Alameda Berkeley CA 94707,-13612287.9106,4565011.7234,-122.28126281927366,37.89789427841741
252057,055 189902501,1930.0,CHANNING,WY,,,BE,3H,,1138924800000,1679519245000,101470101,1930 Channing Way 3H,Berkeley,94704,1930 Channing Way 3H Berkeley CA 94704,-13611124.0433,4560384.0807,-122.27080762143088,37.86508315699547
252062,061 261803300,961.0,TULARE,AV,,,BE,,,1138924800000,1679519245000,101470104,961 Tulare Ave,Berkeley,94707,961 Tulare Ave Berkeley CA 94707,-13612290.8088,4563672.2916,-122.28128885424722,37.88839888173061
252090,060 239500400,1444.0,KAINS,AV,,,BE,,,1138924800000,1679519245000,101470118,1444 Kains Ave,Berkeley,94702,1444 Kains Ave Berkeley CA 94702,-13613714.1227,4562102.4485,-122.29407470055192,37.877268512205525
252092,052 157501400,2416.0,DOWLING,PL,,,BE,B,,1138924800000,1679519245000,101149425,2416 Dowling Pl B,Berkeley,94705,2416 Dowling Pl B Berkeley CA 94705,-13609812.2658,4558868.0758,-122.25902372365476,37.854331132058185
252094,054 181404200,2519.0,GRANT,ST,,,BE,,,1138924800000,1679519245000,101149427,2519 Grant St,Berkeley,94703,2519 Grant St Berkeley CA 94703,-13611470.169,4560008.2328,-122.27391692149624,37.86241766144551
252109,052 157405000,2465.0,PRINCE,ST,,,BE,,,1138924800000,1679519245000,101149439,2465 Prince St,Berkeley,94705,2465 Prince St Berkeley CA 94705,-13609589.4103,4558839.9705,-122.25702177863674,37.85413178485568
252110,061 259000200,904.0,SPRUCE,ST,,,BE,,,1138924800000,1679519245000,101149440,904 Spruce St,Berkeley,94707,904 Spruce St Berkeley CA 94707,-13610776.4326,4564295.8983,-122.26768498138355,37.89281985865343
252112,052 151200103,3100.0,SAN PABLO,AV,,,BE,210,STE,1582763157000,1679519245000,101470123,3100 San Pablo Ave Ste 210,Berkeley,94710,3100 San Pablo Ave Ste 210 Berkeley CA 94710,-13612952.6854,4558318.1877,-122.28723459290704,37.85043075006894
252122,058 218701300,2383.0,VIRGINIA,ST,,,BE,B,,1138924800000,1679519245000,101149445,2383 Virginia St B,Berkeley,94709,2383 Virginia St B Berkeley CA 94709,-13610267.812,4562168.0233,-122.26311596479556,37.87773347880343
252124,055 189101200,2437.0,SHATTUCK,AV,,,BE,20,,1138924800000,1679519245000,101470130,2437 Shattuck Ave 20,Berkeley,94704,2437 Shattuck Ave 20 Berkeley CA 94704,-13610711.0214,4560392.4117,-122.26709738257642,37.8651422389617
252134,060 245505300,1301.0,HENRY,ST,,,BE,,,1138924800000,1679519245000,101149451,1301 Henry St,Berkeley,94709,1301 Henry St Berkeley CA 94709,-13611096.9266,4562988.0987,-122.27056402797024,37.883548081582326
252139,053 162700600,1255.0,CARRISON,ST,,,BE,C,,1138924800000,1682037523000,101470139,1255 Carrison St C,Berkeley,94702,1255 Carrison St C Berkeley CA 94702,-13612591.011,4558554.0657,-122.28398561649308,37.852103869017725
252144,060 245002900,1205.0,BONITA,AV,,,BE,,,1138924800000,1679519245000,101470141,1205 Bonita Ave,Berkeley,94709,1205 Bonita Ave Berkeley CA 94709,-13611372.6988,4563203.999,-122.2730413317922,37.8850788089796
252155,058 217700100,1709.0,SHATTUCK,AV,,,BE,224,,1138924800000,1679519245000,101470144,1709 Shattuck Ave 224,Berkeley,94709,1709 Shattuck Ave 224 Berkeley CA 94709,-13610862.7717,4561945.2221,-122.26846057871502,37.87615366613259
252160,063 296803900,1012.0,CRESTON,RD,,,BE,,,1138924800000,1679519245000,101149466,1012 Creston Rd,Berkeley,94708,1012 Creston Rd Berkeley CA 94708,-13609830.0698,4564579.8978,-122.25918365970792,37.89483314743117
252173,053 168601900,2119.0,RUSSELL,ST,,,BE,F,,1138924800000,1679519245000,101149475,2119 Russell St F,Berkeley,94705,2119 Russell St F Berkeley CA 94705,-13610602.2821,4559254.8548,-122.26612056082467,37.85707444996472
252185,052 156802000,2911.0,BENVENUE,AV,,,BE,,,1138924800000,1679519245000,101470156,2911 Benvenue Ave,Berkeley,94705,2911 Benvenue Ave Berkeley CA 94705,-13609254.2032,4559377.5858,-122.25401056202402,37.85794492612087
252193,055 182201000,2021.0,BLAKE,ST,,,BE,C,,1138924800000,1679519245000,101149486,2021 Blake St C,Berkeley,94704,2021 Blake St C Berkeley CA 94704,-13610888.333,4560115.0137,-122.26869019977975,37.86317495634767
252200,058 217700600,1722.0,WALNUT,ST,,,BE,2,,1138924800000,1679519245000,101149491,1722 Walnut St 2,Berkeley,94709,1722 Walnut St 2 Berkeley CA 94709,-13610817.0148,4561956.3163,-122.2680495374888,37.87623233238898
252201,059 225900300,2162.0,VINE,ST,,,BE,5,,1138924800000,1679519245000,101149492,2162 Vine St 5,Berkeley,94709,2162 Vine St 5 Berkeley CA 94709,-13610729.0525,4562519.9978,-122.26725935870364,37.88022914934698
252206,058 218800400,2332.0,VIRGINIA,ST,,,BE,,,1138924800000,1679519245000,101149496,2332 Virginia St,Berkeley,94709,2332 Virginia St Berkeley CA 94709,-13610327.8784,4562085.3477,-122.2636555504474,37.87714725628956
252211,056 200303200,1511.0,ADDISON,ST,,,BE,,,1138924800000,1679519245000,101149501,1511 Addison St,Berkeley,94703,1511 Addison St Berkeley CA 94703,-13612322.1401,4561041.51,-122.28157030810384,37.869745382720744
252215,052 156601600,2909.0,PIEDMONT,AV,,,BE,,,1138924800000,1679519245000,101470165,2909 Piedmont Ave,Berkeley,94705,2909 Piedmont Ave Berkeley CA 94705,-13608850.9693,4559412.2742,-122.25038825026954,37.858190953582664
252236,053 161302400,1542.0,TYLER,ST,,,BE,6,,1138924800000,1681511768000,101470176,1542 Tyler St 6,Berkeley,94703,1542 Tyler St 6 Berkeley CA 94703,-13611819.7205,4558587.8292,-122.2770569960466,37.85234335561211
252239,055 187701902,2560.0,BANCROFT,WY,,,BE,214,,1138924800000,1679519245000,101470178,2560 Bancroft Way 214,Berkeley,94704,2560 Bancroft Way 214 Berkeley CA 94704,-13609662.1551,4560900.3311,-122.25767525629354,37.868744223283414
252251,053 161500800,3024.0,STANTON,ST,,,BE,,,1138924800000,1681767235000,101470185,3024 Stanton St,Berkeley,94702,3024 Stanton St Berkeley CA 94702,-13612113.5339,4558596.4432,-122.2796963667256,37.852404455122496
252253,055 182802401,2210.0,PARKER,ST,,,BE,A,,1138924800000,1679519245000,101149523,2210 Parker St A,Berkeley,94704,2210 Parker St A Berkeley CA 94704,-13610385.7268,4559988.284,-122.26417521146622,37.8622761828041
252259,055 184702101,2535.0,COLLEGE,AV,,,BE,102,,1138924800000,1679519245000,101470191,2535 College Ave 102,Berkeley,94704,2535 College Ave 102 Berkeley CA 94704,-13609189.0991,4560285.8304,-122.25342572194312,37.86438637981664
252279,062 286100300,518.0,NEILSON,ST,,,BE,,,1138924800000,1679519245000,101149536,518 Neilson St,Berkeley,94707,518 Neilson St Berkeley CA 94707,-13612877.5138,4564999.8617,-122.28655931493492,37.897810194743
252285,052 156317602,3205.0,COLLEGE,AV,,,BE,4,,1138924800000,1679519245000,101470204,3205 College Ave 4,Berkeley,94705,3205 College Ave 4 Berkeley CA 94705,-13609054.8767,4558415.0683,-122.2522199816092,37.85111794366651
252298,053 169200200,2410.0,STUART,ST,,,BE,C,,1138924800000,1679519245000,101149548,2410 Stuart St C,Berkeley,94705,2410 Stuart St C Berkeley CA 94705,-13609760.038,4559575.5144,-122.25855455334477,37.859348723604676
252321,058 216801400,1815.0,DELAWARE,ST,,,BE,,,1138924800000,1679519245000,101149559,1815 Delaware St,Berkeley,94703,1815 Delaware St Berkeley CA 94703,-13611575.6685,4561679.4603,-122.2748646396294,37.87426918915589
252322,060 241501700,1227.0,NEILSON,ST,,,BE,,,1138924800000,1679519245000,101149560,1227 Neilson St,Berkeley,94706,1227 Neilson St Berkeley CA 94706,-13613117.7671,4562737.6139,-122.28871754704942,37.881772111126494
252340,058 220902300,1667.0,LE ROY,AV,,,BE,,,1138924800000,1679519245000,101470226,1667 Le Roy Ave,Berkeley,94709,1667 Le Roy Ave Berkeley CA 94709,-13609772.3487,4562294.3423,-122.25866514224448,37.87862915173274
252350,058 224207509,2850.0,BUENA VISTA,WY,,,BE,,,1138924800000,1679519245000,101470231,2850 Buena Vista Way,Berkeley,94708,2850 Buena Vista Way Berkeley CA 94708,-13609480.5641,4562780.5707,-122.25604399658596,37.882076683578745
252360,056 191701600,1359.0,CHANNING,WY,,,BE,,,1138924800000,1679519245000,101470236,1359 Channing Way,Berkeley,94702,1359 Channing Way Berkeley CA 94702,-13612531.3868,4560223.2154,-122.28345000319143,37.86394231968908
252376,052 154700700,3138.0,ELLIS,ST,,,BE,,,1138924800000,1681523404000,101470242,3138 Ellis St,Berkeley,94703,3138 Ellis St Berkeley CA 94703,-13611386.0984,4558359.5258,-122.273161702447,37.850723970316835
252378,062 287102200,1621.0,SOLANO,AV,,,BE,,,1138924800000,1679519245000,101470244,1621 Solano Ave,Berkeley,94707,1621 Solano Ave Berkeley CA 94707,-13612584.0969,4564076.3379,-122.28392350607604,37.89126334462129
252379,055 185303202,2939.0,DWIGHT,WY,,,BE,D20,,1138924800000,1679519245000,101470245,2939 Dwight Way D20,Berkeley,94704,2939 Dwight Way D20 Berkeley CA 94704,-13608453.5294,4560716.4672,-122.24681798690268,37.86744034601878
252386,055 184601501,2540.0,COLLEGE,AV,,,BE,205,,1138924800000,1679519245000,101470249,2540 College Ave 205,Berkeley,94704,2540 College Ave 205 Berkeley CA 94704,-13609266.8839,4560242.5636,-122.25412447469024,37.86407953572435
252397,055 182701900,2200.0,CARLETON,ST,,,BE,4,,1138924800000,1679519245000,101149604,2200 Carleton St 4,Berkeley,94704,2200 Carleton St 4 Berkeley CA 94704,-13610403.716,4559873.8063,-122.2643368111993,37.86146429165152
252419,055 191201700,2332.0,JEFFERSON,AV,,,BE,,,1138924800000,1679519245000,101470263,2332 Jefferson Ave,Berkeley,94703,2332 Jefferson Ave Berkeley CA 94703,-13611965.3218,4560388.0413,-122.2783649547784,37.8651112448702
252422,052 156001000,3024.0,HILLEGASS,AV,,,BE,,,1138924800000,1679519245000,101470264,3024 Hillegass Ave,Berkeley,94705,3024 Hillegass Ave Berkeley CA 94705,-13609390.2147,4558942.7273,-122.25523237411666,37.85486062272808
252428,056 192401100,2320.0,BONAR,ST,,,BE,B,,1138924800000,1679519245000,101149621,2320 Bonar St B,Berkeley,94702,2320 Bonar St B Berkeley CA 94702,-13612894.6286,4560284.836,-122.28671305979915,37.86437932763938
252445,058 217203200,1623.0,BONITA,AV,,,BE,,,1138924800000,1679519245000,101470274,1623 Bonita Ave,Berkeley,94709,1623 Bonita Ave Berkeley CA 94709,-13611267.9892,4562070.4059,-122.27210070945144,37.87704130893979
252450,058 218202400,2255.0,HEARST,AV,,,BE,17,,1138924800000,1679519245000,101470276,2255 Hearst Ave 17,Berkeley,94709,2255 Hearst Ave 17 Berkeley CA 94709,-13610484.4721,4561717.811,-122.26506225558848,37.874541131181395
252481,060 243502701,1607.0,HOPKINS,ST,,,BE,2,,1138924800000,1679519245000,101149652,1607 Hopkins St 2,Berkeley,94707,1607 Hopkins St 2 Berkeley CA 94707,-13612309.4459,4562814.343,-122.28145627416504,37.882316135172914
252501,060 243601600,1665.0,HOPKINS,ST,,,BE,,,1138924800000,1679519245000,101149664,1665 Hopkins St,Berkeley,94707,1665 Hopkins St Berkeley CA 94707,-13612160.6156,4562894.8459,-122.28011930883277,37.88288691186565
252504,054 181301700,2535.0,GRANT,ST,,,BE,,,1138924800000,1679519245000,101149666,2535 Grant St,Berkeley,94703,2535 Grant St Berkeley CA 94703,-13611446.2322,4559906.0587,-122.27370189356331,37.861693030889015
252505,061 256902300,1922.0,NAPA,AV,,,BE,,,1138924800000,1679519245000,101470301,1922 Napa Ave,Berkeley,94707,1922 Napa Ave Berkeley CA 94707,-13611535.9654,4563437.9117,-122.27450798061383,37.88673720790395
252506,059 229100700,1516.0,BELVEDERE,AV,,,BE,,,1138924800000,1679519245000,101470302,1516 Belvedere Ave,Berkeley,94702,1516 Belvedere Ave Berkeley CA 94702,-13613274.334,4561939.8518,-122.290124011442,37.876115586619775
252567,055 182901500,2535.0,FULTON,ST,,,BE,,,1138924800000,1679519245000,101149707,2535 Fulton St,Berkeley,94704,2535 Fulton St Berkeley CA 94704,-13610438.7644,4560091.6197,-122.26465165633331,37.86300904572263
252570,053 161000800,1527.0,JULIA,ST,,,BE,A,,1138924800000,1679519245000,101149709,1527 Julia St A,Berkeley,94703,1527 Julia St A Berkeley CA 94703,-13611928.2345,4558901.9426,-122.27803179389404,37.854571344107505
