"beso_id","property_building_name","building_address","alternate_addresses","beso_property_type","floor_area","_2024_benchmark_status","_2024_energy_star_score","_2024_site_eui_kbtu_ft2_","_2024_source_eui_kbtu_ft2_","_2024_natural_gas_use_therms_","_2024_electricity_use_grid_purchase_kwh_","_2023_benchmark_status","_2023_energy_star_score","_2023_site_eui_kbtu_ft2_","_2023_source_eui_kbtu_ft2_","_2023_natural_gas_use_kbtu_","_2023_electricity_use_grid_purchase_kwh_","_2022_benchmark_status","_2022_energy_star_score","_2022_site_eui_kbtu_ft2","_2022_source_eui_kbtu_ft2","_2022_natural_gas_use_kbtu_","_2022_electricity_use_grid_purchase_kwh_","_2021_benchmark_status","_2021_energy_star_score","_2021_site_eui_kbtu_ft2","_2021_source_eui_kbtu_ft2","_2021_natural_gas_use_kbtu_","_2021_electricity_use_grid_purchase_kwh_","assessment_requirement","assessment_first_cycle_due_date","assessment_first_cycle_status","assessment_first_cycle_payment_status","assessment_second_cycle_due_date","assessment_second_cycle_status","assessment_second_cycle_payment_status","assessment_third_cycle_due_date","assessment_third_cycle_status","assessment_third_cycle_payment_status"
"8940","Calvary Presbyterian Church Berkeley","1940 VIRGINIA ST",,"Commercial","26000","2024 - Complied","100","9.1","16.1","1398.81","28387.4","2023 - Complied","100","12.1","19.9","2057.14","31608.6","2022 - Complied","100","11.7","19.4","1962.31","31283.7","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"8950","Channing Poolside Apartments","1930 CHANNING WAY",,"Multifamily (5+ Units)","18925","2024 - Complied","99","24.2","42.2","2770.81","53060.3","2023 - Did Not Report",,,,,,"2022 - Complied","93","29.7","53.4","3220.07","70330.7","2021 - Complied","98","24","43.5","2572","57978.9","Time of Sale",,,,,,,,,
"8960","The Tepping Bldg","1916 UNIVERSITY AVE","1918 UNIVERSITY AVE","Commercial","22240","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"8970","1910 Berryman Street","1910 BERRYMAN ST",,"Multifamily (5+ Units)","24094","2024 - Complied","100","18.4","33.8","2459.32","58098.4","2023 - Complied","97","26.2","51.7","2977.36","97733","2022 - Complied","97","25.8","51.4","2865.3","98258.9","2021 - Complied","99","21.9","42.9","2547.51","80244.7","Time of Sale",,,,,,,,,
"8990","1900 UNIVERSITY AVE","1900 UNIVERSITY AVE","2031 M L KING JR WAY; 1904 UNIVERSITY AVE; 2021 M L KING JR WAY; 2033 M L KING JR WAY; 1908 UNIVERSITY AVE; 1902 UNIVERSITY AVE; 1906 UNIVERSITY AVE","Mixed Use (Comm/MF)","15555","2024 - Complied",,"25.9","64.5","720.92","97158.5","2023 - Complied",,"20.7","50.8","638.82","75707.1","2022 - Complied",,"19.9","48.9","610.95","72862.5","2021 - Complied",,"20.9","50.2","740.82","73664","Time of Sale",,,,,,,,,
"9010","1900 ADDISON ST","1900 ADDISON ST",,"Commercial","15460","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9020","1890 ARCH ST","1890 ARCH ST",,"Multifamily (5+ Units)","15012","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9030","1865 EUCLID AVE","1865 EUCLID AVE","1865 EUCLID AVE; 1879 EUCLID AVE","Multifamily (5+ Units)","18608","2024 - Complied","98","41.4","55.3","6456.28","36818.8","2023 - Complied","96","47.2","63.1","7339.9","42162.7","2022 - Complied","99","40.8","54.1","6385.71","35150.4","2021 - Complied","99","39.7","51.1","6372.71","29563.3","Time of Sale",,,,,,,,,
"9040","Touchstone Climbing Gym (fmr. Oaks Theater)","1861 SOLANO AVE","1877 SOLANO AVE","Commercial","23500",,,,,,,,,,,,,,,,,,,"2021 - Exempt",,,,,,"Time of Sale",,,,,,,,,
"9050","1837 ALCATRAZ AVE","1837 ALCATRAZ AVE","1847 ALCATRAZ AVE","Commercial","22200","2024 - Complied",,"10.7","23.6","806","46053.1","2023 - Complied",,"11","23.1","960.15","43125","2022 - Complied",,"7.9","18.7","435.01","38724","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9060","1835 DELAWARE ST","1835 DELAWARE ST",,"Multifamily (5+ Units)","15249","2024 - Complied","98","37","60.7","3737.71","55754","2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Complied","91","50.7","72.8","6023.11","49972.9","Time of Sale",,,,,,,,,
"9080","Sierra Misco","1825 EASTSHORE HWY","1823 EASTSHORE HWY; 1822 SECOND ST","Industrial","23984","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9090","1822 SAN PABLO AVE","1822 SAN PABLO AVE","1820 SAN PABLO AVE; 1828 SAN PABLO AVE; 1826 SAN PABLO AVE; 1822 SAN PABLO AVE; 1824 SAN PABLO AVE","Mixed Use (Comm/MF)","16740","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9110","1822 FRANCISCO ST","1822 FRANCISCO ST",,"Multifamily (5+ Units)","15510","2024 - Complied","99","39.8","57.5","4789.47","40768.1","2023 - Complied","99","45.3","62.8","5671.81","39672.6","2022 - Complied","99","46.2","63.3","5866.74","38222.7","2021 - Complied","99","41.4","57.9","5149.28","37481.8","Time of Sale",,,,,,,,,
"9120","1821 CATALINA AVE","1821 CATALINA AVE",,"Commercial","20000","2024 - Complied",,"7.6","13.6","862.61","19071.1","2023 - Complied",,"9.2","16","1110","21336","2022 - Complied",,"8.5","15.6","940","22373.8","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9130","Hundred Acre Wood Building","1820 SOLANO AVE","900 COLUSA AVE; 1820 SOLANO AVE","Commercial","22149","2024 - Complied",,"42.1","104.6","1665.92","224245.5","2023 - Complied",,"41.7","105.5","1418.1","228967","2022 - Complied",,"41.9","106.5","1350.24","232116.1","2021 - Complied",,"39.5","101.6","1143.14","223080.9","Time of Sale",,,,,,,,,
"9140","1820 EUCLID AVE","1820 EUCLID AVE","1832 EUCLID AVE; 1824 EUCLID AVE; 1828 EUCLID AVE; 1842 EUCLID AVE; 1834 EUCLID AVE; 1830 EUCLID AVE; 1838 EUCLID AVE; 1822 EUCLID AVE; 1836 EUCLID AVE","Mixed Use (Comm/MF)","24003","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9150","Finnish Hall","1819 TENTH ST",,"Commercial","16931","2024 - Did Not Report",,,,,,"2023 - In Progress",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9180","1804 EUCLID AVE","1804 EUCLID AVE","1810 EUCLID AVE; 1816 EUCLID AVE; 1814 EUCLID AVE; 1808 EUCLID AVE; 1806 EUCLID AVE; 1804 EUCLID AVE","Mixed Use","17420","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9190","1800 FIFTH ST","1800 FIFTH ST","1816 FIFTH ST; 1796 FIFTH ST; 1786 FIFTH ST; 1794 FIFTH ST; 1782 FIFTH ST; 1792 FIFTH ST; 1798 FIFTH ST; 1802 FIFTH ST; 1780 FIFTH ST; 1790 FIFTH ST; 1804 FIFTH ST","Industrial","16100","2024 - Complied",,"11.9","27.4","536.18","40312.5","2023 - Complied",,"13.1","28.4","759","39484.9","2022 - Complied",,"12.6","28.6","619.27","41315.8","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9210","1799 EUCLID AVE","1799 EUCLID AVE","1799 EUCLID AVE","Multifamily (5+ Units)","18236","2024 - Complied","76","68.1","75.4","12014.65","11924.9","2023 - Complied","63","77.5","85","13743.29","11168.3","2022 - Complied","76","70.1","77.3","12389.52","11340.5","2021 - Complied","86","60.9","67.3","10748.26","10307.9","Time of Sale",,,,,,,,,
"9220","1799 FOURTH ST","1799 FOURTH ST","1770 FIFTH ST","Commercial","23250","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9230","LUTHERAN CHURCH OF THE CROSS","1744 UNIVERSITY AVE","1760 UNIVERSITY AVE","Commercial","17301","2024 - In Progress",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9250","1740 WALNUT ST","1740 WALNUT ST",,"Multifamily (5+ Units)","16616","2024 - Complied","85","46.3","60.2","6582.41","32326.3","2023 - Complied","84","49.5","63.1","7169.02","30972.3","2022 - Complied","81","51.4","65.2","7472.63","31255.6","2021 - Complied","79","48.8","63","6982.67","32838.6","Time of Sale",,,,,,,,,
"9260","1735 HIGHLAND PL","1735 HIGHLAND PL",,"Multifamily (5+ Units)","16235","2024 - Complied","96","32.6","49.2","3904.22","40689.9","2023 - Complied","93","37.2","54.8","4591.28","42670.3","2022 - Complied","96","33.1","51.4","3823.74","45298.7","2021 - Complied","98","28.1","45.2","3100.96","42759.6","Time of Sale",,,,,,,,,
"9270","1732 UNIVERSITY AVE","1732 UNIVERSITY AVE","1716 UNIVERSITY AVE; 1722 UNIVERSITY AVE; 1718 UNIVERSITY AVE; 1728 UNIVERSITY AVE; 1724 UNIVERSITY AVE","Mixed Use (Comm/MF)","17095","2024 - Complied",,"18.8","26.4","2558.4","19149.8","2023 - Complied",,"19.4","27.1","2666.21","19105.2","2022 - Complied",,"18.7","25.5","2632.88","16764.3","2021 - Complied",,"19.9","24.7","2537.45","9293","Time of Sale",,,,,,,,,
"9280","1725 SHATTUCK AVE","1725 SHATTUCK AVE",,"Multifamily (5+ Units)","23954","2024 - Complied","100","19.5","25.9","3942.9","21501","2023 - Complied","100","20.4","26.5","4183.17","20488.9","2022 - Complied","100","22","28.4","4545.6","21168.1","2021 - Complied","100","24.4","32.2","4957.63","26257.3","Time of Sale",,,,,,,,,
"9290","1725 OXFORD ST","1725 OXFORD ST","1725 OXFORD ST","Multifamily (5+ Units)","19473","2024 - Complied","100","37.7","54.7","5658.86","49200.6","2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Complied","100","33.4","47.2","5161.28","39408.5","Time of Sale",,,,,,,,,
"9310","James Kenney Community Center","1718 EIGHTH ST","1720 EIGHTH ST; 1700 EIGHTH ST","Commercial","21740","2024 - Complied",,"33.6","63.4","3831.6","102079.6","2023 - Complied",,"38.2","67.9","4845.72","101284.9","2022 - Complied",,"36","60.4","5039.03","81968.2","2021 - Complied",,"26.7","44.8","3703.61","61264.7","Time of Sale",,,,,,,,,
"9320","1715 SPRUCE ST","1715 SPRUCE ST",,"Multifamily (5+ Units)","21699","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9330","1701 UNIVERSITY AVE","1701 UNIVERSITY AVE","1709 UNIVERSITY AVE; 1715 UNIVERSITY AVE; 1713 UNIVERSITY AVE; 1703 UNIVERSITY AVE; 1711 UNIVERSITY AVE","Mixed Use (Comm/MF)","16984","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9340","1700 LE ROY AVE","1700 LE ROY AVE",,"Multifamily (5+ Units)","20932","2024 - Did Not Report",,,,,,"2023 - Complied",,"68.1","80.7","13159.05","32155.3","2022 - Complied",,"55.5","68.3","10418.51","35224.7","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9370","1640 ADDISON ST","1640 ADDISON ST",,"Commercial","18900","2024 - Complied",,"22.9","29.4","3739.01","17154","2023 - Complied",,"21.6","27.4","3584.51","14761.4","2022 - Complied",,"20.1","25.6","3325.59","14088.7","2021 - Complied",,"50.6","58","9037.84","15364.9","Time of Sale",,,,,,,,,
"9380","Golden Bear Hotel","1620 SAN PABLO AVE","1620 SAN PABLO AVE","Commercial","15599","2024 - Complied",,"36.5","73.7","2531.96","92559.4","2023 - Complied",,"33.8","71.5","2051.6","94256.3","2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9390","1619 HOPKINS ST","1619 HOPKINS ST","101, 201, 301 ...","Multifamily (5+ Units)","15492","2024 - Complied",,"35.1","52.2","4068.19","39939.2","2023 - Complied",,"42.1","60.3","5105.07","41692.3","2022 - Complied",,"40.7","59.6","4806.95","43848.5","2021 - Exempt",,,,,,"Time of Sale",,,,,,,,,
"9420","1597 UNIVERSITY AVE","1597 UNIVERSITY AVE","1988 CALIFORNIA ST; 1978 CALIFORNIA ST; 1984 CALIFORNIA ST","Mixed Use (Comm/MF)","16760","2024 - Complied",,"24.2","34.2","3201.88","24785.2","2023 - Complied",,"24.1","33.6","3237.81","23321.1","2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9430","The North Berkeley Oxford Street Apartments","1555 OXFORD ST",,"Multifamily (5+ Units)","17880","2024 - Complied",,"27.1","48.8","2763.16","61041","2023 - Complied",,"27.9","51.4","2745.81","65970.9","2022 - Complied",,"26.6","50.8","2405.56","68635.4","2021 - Complied",,"25.8","48.9","2375.75","65493.6","Time of Sale",,,,,,,,,
"9440","1550 WALNUT ST","1550 WALNUT ST",,"Multifamily (5+ Units)","17784","2024 - Complied",,"23.8","38.1","2907.16","38897.2","2023 - Complied",,"27.3","41.2","3578.74","37444.7","2022 - Complied",,"25.9","40","3308.71","38051.4","2021 - Complied",,"26.1","40.2","3345.9","38102.4","Time of Sale",,,,,,,,,
"9450","1529 RUSSELL ST","1529 RUSSELL ST","1531 RUSSELL ST","Multifamily (5+ Units)","19560","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9460","1525 RUSSELL ST","1525 RUSSELL ST","1527 RUSSELL ST","Multifamily (5+ Units)","17376","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9470","1501 WALNUT ST","1501 WALNUT ST",,"Commercial","19254","2024 - Complied","87","12","17.1","1809","14618","2023 - Complied","81","14.9","21.3","2239","18401","2022 - Insufficient Data",,,,,,"2021 - Complied","89","12.5","16.9","1980","12396","Time of Sale",,,,,,,,,
"9480","1475 ROSE ST","1475 ROSE ST",,"Commercial","18417","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9490","Rodeway Inn","1461 UNIVERSITY AVE",,"Commercial","15378","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Complied",,"61.8","123.1","4404.28","149672.8","Time of Sale",,,,,,,,,
"9520","1440 WALNUT ST","1440 WALNUT ST",,"Multifamily (5+ Units)","22476","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9530","1440 Fourth St","1440 FOURTH ST","1440 FOURTH ST","Industrial","20000","2024 - Complied","83","24.9","44.6","2879.46","61634.1","2023 - Complied","82","26.1","48","2855.18","69131.3","2022 - Complied","98","11","23","876.07","38529.3","2021 - Complied","89","29.2","63.4","2103.75","109543.6","Time of Sale",,,,,,,,,
"9540","The Kelbourne","1420 ADDISON ST",,"Multifamily (5+ Units)","20746","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9550","Jewish Community Center of the East Bay","1414 WALNUT ST",,"Commercial","21502","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9570","The Luxor Apartments","1406 HENRY ST","1406 HENRY ST","Multifamily (5+ Units)","18765","2024 - Complied","72","48.1","64.7","7500.64","44606.9","2023 - Complied","56","56.5","74.7","8957.06","48361.5","2022 - Complied","53","57","76.8","8889.81","53141.9","2021 - Complied","44","57.1","77","8886.24","53553.5","Time of Sale",,,,,,,,,
"9590","1401 WALNUT ST","1401 WALNUT ST",,"Multifamily (5+ Units)","16500","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9630","1333 SIXTH ST","1333 SIXTH ST","1335 SIXTH ST","Commercial","17220","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9640","1330 SACRAMENTO ST","1330 SACRAMENTO ST",,"Multifamily (5+ Units)","18463","2024 - Complied","90","44.6","64.3","6383.45","54059.5","2023 - Complied","84","48.9","69.2","7159.03","55007.2","2022 - Complied","87","48.3","67","7213.1","50216.6","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9650","1322 SHATTUCK AVE","1322 SHATTUCK AVE",,"Multifamily (5+ Units)","21954","2024 - Complied",,"22.3","39.8","2852.98","60049.5","2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9660","1310 UNIVERSITY AVE","1310 UNIVERSITY AVE",,"Commercial","17800","2024 - Complied","98","17.3","37.4","1110.79","57476.1","2023 - Complied","97","20.9","41.8","1710.63","59073.6","2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9670","Chaparral House","1309 ALLSTON WAY","1299 ALLSTON WAY","Commercial","22000","2024 - Complied","98","121.8","175.6","20787.72","175931.2","2023 - Complied","98","129.3","180.5","22823.13","164774.7","2022 - Complied","98","128.6","178.1","22879.95","158725.4","2021 - Complied","99","119.6","170.7","20618.64","166558.7","Time of Sale",,,,,,,,,
"9680","1300 DELAWARE ST","1300 DELAWARE ST","1300 DELAWARE ST","Multifamily (5+ Units)","22656","2024 - Complied","100","35","37.9","5741.67","5906.9","2023 - Complied","100","37.7","43.1","6295.18","14729","2022 - Complied","100","33","37.9","5497.4","13464.2","2021 - Insufficient Data","100","33","38.3","5520.13","15061.3","Time of Sale",,,,,,,,,
"9710","1275 UNIVERSITY AVE","1275 UNIVERSITY AVE",,"Multifamily (5+ Units)","18375","2024 - Complied","98","38.9","52.6","5925.05","36063.1","2023 - Complied","97","41.5","56.1","6320.6","38502.1","2022 - Complied","99","38.5","51.8","5872.09","35183.6","2021 - Complied","98","38","52.6","5640.36","39132.9","Time of Sale",,,,,,,,,
"9720","School of the Madeleine","1225 MILVIA ST",,"Commercial","20777","2024 - Complied","99","15.1","31.1","1316.64","53155.2","2023 - Complied",,"18.7","37","1820.81","60563.7","2022 - Complied",,"18.7","37","1820.81","60563.7","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9750","1145 GILMAN ST","1145 GILMAN ST",,"Commercial","18616","2024 - Complied",,"6.4","10.5","782.72","11875.6","2023 - Complied",,"5.2","9.6","539.01","12733.3","2022 - Complied",,"6.1","8.9","883.98","7586.7","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9770","1120 HEARST AVE","1120 HEARST AVE",,"Multifamily (5+ Units)","19706","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9780","1101 EIGHTH ST","1101 EIGHTH ST",,"Industrial","23883","2024 - Complied",,"30.6","56.5","3995.97","97299.8","2023 - Complied",,"29.9","55.9","3794.72","98108.4","2022 - Complied",,"28.2","53.5","3478.56","95521.5","2021 - Complied",,"25.6","47.7","3272.42","83332.9","Time of Sale",,,,,,,,,
"9790","Golden Gate Fields","1100 EASTSHORE HWY",,"Commercial","61949","2024 - Exempt",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Large Building","7/1/2023","Did Not Comply","Due",,,,,,
"9810","1049 GILMAN ST","1049 GILMAN ST","1284 SAN PABLO AVE; 1296 SAN PABLO AVE; 1282 SAN PABLO AVE; 1294 SAN PABLO AVE; 1049 GILMAN ST; 1041 GILMAN ST","Commercial","20274","2024 - Complied",,"27.1","62.5","1543.6","115638.8","2023 - Complied",,"27","61.8","1599.72","113640.2","2022 - Complied",,"27.6","63","1637.31","115785.1","2021 - Complied",,"28.1","65.7","1488.81","123100.7","Time of Sale",,,,,,,,,
"9820","West Berkeley Warehouse","1036 ASHBY AVE","1035 MURRAY ST","Commercial","24000","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9830","University Ave Campus","1001 UNIVERSITY AVE","1001 UNIVERSITY AVE; 1007 UNIVERSITY AVE; 1011 UNIVERISTY AVE","Commercial","38302","2024 - Complied",,"17.6","40.5","1920.72","141069.5","2023 - Complied",,"19.4","38.3","3511.43","115041.5","2022 - Complied",,"16.1","32.5","2742.25","100201","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9840","The Wright Institute","1000 DWIGHT WAY","Masters program - Dwight Building","Commercial","15489","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9850","2515 HILLEGASS AVE","2515 HILLEGASS AVE","2515 HILLEGASS AVE; 2521 HILLEGASS AVE","Commercial","17664","2024 - Complied",,"51","72.4","7097.91","55871.2","2023 - Complied",,"26","49","2402.81","64165.9","2022 - Complied",,"24.9","43.1","2685.5","50110.4","2021 - Did Not Report",,,,,,"Time of Sale",,,,,,,,,
"9860","940 DWIGHT WAY","940 DWIGHT WAY","condo","Mixed Use (Comm/Ind)","25208","2024 - Complied",,"18.2","30.5","2938.22","48194.8","2023 - Complied",,"21.8","35.2","3714.37","52146.5","2022 - Complied",,"20.5","33.8","3401.11","51882.6","2021 - Complied",,"19.4","32.5","3132.92","51342","Time of Sale",,,,,,,,,
"9870","GRAYSON APARTMENTS","2740 SAN PABLO AVE","2748 SAN PABLO AVE","Multifamily (5+ Units)","30473","2024 - Did Not Report",,,,,,"2023 - Complied","100","10.9","14.8","2724.03","17312","2022 - Complied","100","12.2","17","2975.99","21358.5","2021 - Did Not Report",,,,,,"Large Building","7/1/2029","Upcoming","Upcoming",,,,,,
"9890","2712 TELEGRAPH AVE","2712 TELEGRAPH AVE",,"Mixed Use (Comm/MF)","45000",,,,,,,,,,,,,,,,,,,,,,,,,"Time of Sale",,,,,,,,,
"9920","1760 SOLANO AVE","1760 SOLANO AVE",,"Commercial","16468","2024 - Did Not Report",,,,,,"2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Exempt",,,,,,"Time of Sale",,,,,,,,,
"9930","Corp Yard Campus","1326 Allston Way",,,"33169","2024 - Complied",,"120.7","170.6","31730.73","243407.7","2023 - Complied",,"155.8","206.5","43556.98","238161","2022 - Did Not Report",,,,,,,,,,,,"Large Building",,,,,,,,,
"9940","1950 UNIVERSITY AVE","1950 UNIVERSITY AVE",,"Commercial","20747","2024 - Complied","100","5.7","15.9",,"34520","2023 - Complied","99","7.7","21.6",,"46819.8","2022 - Complied","91","14.8","41.4",,"90011","2021 - Exempt",,,,,,"Time of Sale",,,,,,,,,
"9970","2556 TELEGRAPH AVE","2556 Telegraph Ave",,"Mixed Use (Comm/MF)","43013","2024 - Complied","97","29.3","55.8","6440.68","180523.6","2023 - Did Not Report",,,,,,"2022 - Did Not Report",,,,,,"2021 - Exempt",,,,,,"Large Building","7/1/2032","Upcoming","Upcoming",,,,,,
